194,268,yellow,-1.864825,1.048419,4.519582
196,266,yellow,-1.838159,1.021752,4.519582
212,264,yellow,-1.624825,0.995086,4.519582
214,266,yellow,-1.598159,1.021752,4.519582
192,268,yellow,-1.891492,1.048419,4.519582
214,266,yellow,-1.598159,1.021752,4.519582
196,266,yellow,-1.838159,1.021752,4.519582
210,264,yellow,-1.651492,0.995086,4.519582
196,264,yellow,-2.757238,1.492629,6.779373
210,264,yellow,-1.651492,0.995086,4.519582
192,266,yellow,-2.837238,1.532629,6.779373
498,256,orange,2.188508,0.888419,4.519582
212,264,yellow,-1.624825,0.995086,4.519582
