222,258,yellow,-1.677929,1.029472,5.084529
220,256,yellow,-1.707929,0.999471,5.084529
184,280,yellow,-1.634857,0.988707,3.697839
202,278,orange,-1.438493,0.966888,3.697839
202,278,orange,-1.438493,0.966888,3.697839
218,256,yellow,-1.737929,0.999471,5.084529
184,280,yellow,-1.634857,0.988707,3.697839
206,258,yellow,-1.917929,1.029472,5.084529
468,250,orange,2.012071,0.909471,5.084529
220,256,yellow,-1.707929,0.999471,5.084529
206,256,yellow,-1.917929,0.999471,5.084529
204,256,yellow,-3.895857,1.998943,10.169059
218,256,yellow,-1.737929,0.999471,5.084529
470,250,orange,2.042071,0.909471,5.084529
470,250,orange,2.042071,0.909471,5.084529
