218,252,orange,-2.780686,1.503154,8.135247
232,242,yellow,-2.037238,1.052629,6.779373
154,278,orange,-2.158343,1.063577,4.067624
136,280,yellow,-2.374343,1.087577,4.067624
136,278,yellow,-2.374343,1.063577,4.067624
152,278,orange,-2.182343,1.063577,4.067624
216,252,yellow,-4.714476,2.505257,13.558745
228,252,orange,-1.814776,1.073682,5.810891
216,252,yellow,-4.714476,2.505257,13.558745
440,256,orange,1.415175,0.888419,4.519582
232,242,yellow,-2.037238,1.052629,6.779373
216,252,yellow,-4.714476,2.505257,13.558745
222,244,orange,-1.917633,0.936539,5.810891
230,242,yellow,-2.077238,1.052629,6.779373
222,244,orange,-1.917633,0.936539,5.810891
232,244,yellow,-2.037238,1.092629,6.779373
