138,278,yellow,-2.350343,1.063577,4.067624
154,276,orange,-2.158343,1.039577,4.067624
232,242,yellow,-2.037238,1.052629,6.779373
218,252,orange,-3.475857,1.878943,10.169059
232,242,yellow,-2.037238,1.052629,6.779373
138,278,yellow,-2.350343,1.063577,4.067624
154,276,orange,-2.158343,1.039577,4.067624
218,252,orange,-3.475857,1.878943,10.169059
216,252,yellow,-3.535857,1.878943,10.169059
434,256,orange,1.335175,0.888419,4.519582
232,242,yellow,-2.037238,1.052629,6.779373
438,256,orange,1.388508,0.888419,4.519582
434,256,orange,1.335175,0.888419,4.519582
230,242,yellow,-2.077238,1.052629,6.779373
222,244,orange,-1.917633,0.936539,5.810891
216,252,yellow,-3.535857,1.878943,10.169059
