204,270,yellow,-1.558343,0.967577,4.067624
188,270,yellow,-1.750343,0.967577,4.067624
208,270,yellow,-1.510343,0.967577,4.067624
184,274,yellow,-1.798343,1.015577,4.067624
184,272,yellow,-2.569061,1.416539,5.810891
206,270,yellow,-1.534343,0.967577,4.067624
188,270,yellow,-1.750343,0.967577,4.067624
204,270,yellow,-1.558343,0.967577,4.067624
184,272,yellow,-2.569061,1.416539,5.810891
204,268,yellow,-1.558343,0.943577,4.067624
188,270,yellow,-1.750343,0.967577,4.067624
508,264,orange,2.089657,0.895577,4.067624
