189,176,yellow,-4.543372,-0.019273,10.714076
62,177,yellow,-8.327531,0.010523,10.714076
163,177,blue,-2.836310,0.005612,5.714174
411,177,blue,0.920647,0.004677,4.761811
47,178,blue,-5.399679,0.024812,6.593277
277,178,yellow,-0.960639,0.020160,5.357038
633,178,blue,inf,inf,inf
313,179,yellow,-0.399343,0.032996,5.041918
540,179,yellow,3.154777,0.037395,5.714174
377,180,blue,0.470388,0.044406,4.761811
462,181,yellow,1.689919,0.061040,5.041918
254,182,blue,-0.906643,0.055480,3.726635
412,187,yellow,0.672401,0.098716,3.428504
288,195,blue,-0.364232,0.124997,2.448931
407,196,yellow,0.473277,0.139796,2.597352
526,218,yellow,0.733074,0.164291,1.428543
162,219,blue,-0.648228,0.152967,1.298676
