50,180,yellow,-3.474036,0.039965,4.285631
205,180,yellow,-1.478774,0.036332,3.896028
383,181,orange,0.412384,0.043236,3.571359
7,184,blue,-inf,inf,inf
150,184,blue,-1.630125,0.062600,3.061164
375,184,orange,0.275526,0.060441,2.955607
315,185,yellow,-0.210403,0.066372,2.857087
475,185,orange,1.097499,0.068661,2.955607
550,188,blue,1.603399,0.087299,2.764923
364,190,yellow,0.153376,0.090944,2.448931
487,193,blue,0.937512,0.105355,2.316557
251,196,blue,-0.490180,0.104847,1.948014
602,225,yellow,0.874658,0.162339,1.207220
