451,173,yellow,1.740435,-0.057954,5.714174
515,174,yellow,5.170294,-0.078866,10.714076
325,175,blue,-0.187065,-0.018693,4.081553
409,175,yellow,0.847100,-0.020661,4.511189
401,179,yellow,0.616866,0.024388,3.726635
271,182,blue,-0.541950,0.041163,2.764923
151,185,blue,-1.135128,0.049779,2.142815
452,186,yellow,0.878164,0.074318,2.857087
284,198,yellow,-0.258521,0.096038,1.617219
609,199,yellow,1.678140,0.140220,2.255595
130,203,yellow,-0.787671,0.098154,1.339260
454,206,blue,0.496697,0.129574,1.587270
617,219,blue,1.076661,0.165505,1.405125
223,231,orange,-0.294191,0.134961,0.892840
515,243,orange,0.417802,0.159765,0.865784
