131,178,yellow,-2.951327,0.018974,5.041918
302,179,orange,-0.448139,0.026711,4.081553
82,181,blue,-2.689252,0.045116,3.726635
246,181,yellow,-0.989555,0.045116,3.726635
375,181,orange,0.347402,0.045116,3.726635
427,183,blue,0.926618,0.068837,3.896028
552,183,blue,2.951890,0.089083,5.041918
292,185,yellow,-0.436839,0.073747,3.174541
609,187,yellow,3.036635,0.117519,4.081553
507,189,yellow,1.461310,0.109061,3.174541
202,190,blue,-0.977886,0.093618,2.520959
446,201,yellow,0.607675,0.141588,2.090551
218,228,blue,-0.382262,0.158976,1.113151
466,233,yellow,0.385482,0.174455,1.113151
