134,176,yellow,-3.091090,-0.009637,5.357038
303,177,orange,-0.436788,0.004009,4.081553
205,178,orange,-1.084434,0.010752,2.857087
375,179,orange,0.363193,0.025497,3.896028
87,180,blue,-2.637432,0.034752,3.726635
248,180,yellow,-0.968827,0.034752,3.726635
426,181,blue,0.915783,0.047167,3.896028
549,181,blue,3.091688,0.064855,5.357038
293,183,yellow,-0.444472,0.058247,3.296639
604,185,yellow,2.979880,0.094817,4.081553
504,187,yellow,1.490010,0.094920,3.296639
205,188,blue,-1.016657,0.084571,2.678519
443,198,yellow,0.604989,0.127250,2.142815
224,223,blue,-0.383616,0.151360,1.174145
460,227,yellow,0.397914,0.169053,1.207220
