449,182,yellow,3.203723,0.159506,10.714076
503,183,blue,3.208491,0.126202,7.142717
324,186,orange,-0.198416,0.106168,4.081553
289,189,orange,-0.481145,0.113256,3.296639
418,189,orange,0.829102,0.133848,3.896028
465,189,yellow,1.549671,0.154982,4.511189
539,189,blue,2.242061,0.140222,4.081553
495,192,yellow,1.355367,0.135547,3.174541
397,194,orange,0.456360,0.142638,2.955607
626,195,blue,3.082803,0.198858,3.896028
442,203,blue,0.630557,0.165312,2.255595
594,220,yellow,1.135731,0.194985,1.617219
245,239,blue,-0.264346,0.170842,0.985202
540,274,yellow,0.391088,0.191787,0.708369
