336,175,blue,-0.087085,-0.026171,5.714174
444,179,yellow,1.357663,0.031163,4.761811
363,180,blue,0.256489,0.039965,4.285631
434,183,yellow,1.102710,0.075721,4.285631
32,185,blue,-inf,inf,inf
316,185,blue,-0.224952,0.073747,3.174541
221,187,blue,-0.844679,0.072586,2.520959
481,189,yellow,1.146817,0.101540,2.955607
331,197,yellow,-0.058096,0.112829,1.993316
216,199,yellow,-0.636403,0.113370,1.823672
626,200,yellow,1.937762,0.159050,2.448931
475,203,blue,0.707277,0.139597,1.904725
614,214,blue,1.249254,0.171230,1.648319
293,216,orange,-0.167482,0.135952,1.242212
509,226,orange,0.532428,0.156859,1.142835
