94,176,yellow,-3.277352,-0.008566,4.761811
197,176,yellow,-2.296000,-0.010279,5.714174
175,177,blue,-1.984209,0.004209,4.285631
309,177,yellow,-0.387116,0.004209,4.285631
271,178,blue,-0.800022,0.015360,4.081553
463,180,orange,1.316682,0.036332,3.896028
401,182,yellow,0.616866,0.055480,3.726635
455,182,orange,1.082401,0.051042,3.428504
553,183,orange,1.800732,0.054086,3.061164
443,186,yellow,0.780631,0.071921,2.764923
628,187,blue,2.439229,0.088140,3.061164
351,189,blue,0.066745,0.086607,2.520959
631,212,yellow,1.302142,0.159004,1.617219
321,225,blue,-0.065091,0.153681,1.142835
617,259,yellow,0.619588,0.185195,0.808609
