33,173,yellow,-inf,-inf,inf
135,175,yellow,-6.152385,-0.049070,10.714076
215,177,blue,-3.768663,0.010523,10.714076
289,182,blue,-0.694987,0.070891,4.761811
454,186,yellow,2.063204,0.171503,6.593277
520,187,yellow,5.319277,0.308488,10.714076
319,188,blue,-0.223275,0.112762,3.571359
410,188,yellow,0.816664,0.135314,4.285631
402,192,yellow,0.577052,0.146391,3.428504
257,197,blue,-0.575362,0.138618,2.448931
113,201,blue,-1.158793,0.123513,1.823672
462,202,yellow,0.844960,0.177750,2.520959
266,220,yellow,-0.264593,0.151973,1.260480
60,227,yellow,-0.808397,0.144612,1.032682
478,230,blue,0.485710,0.189820,1.279293
